protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-RS-22-2,,lh,cuneus,0.849188
loo,NKI-RS-22-2,,lh,entorhinal,0.845745
loo,NKI-RS-22-2,,lh,fusiform,0.833617
loo,NKI-RS-22-2,,lh,inferiorparietal,0.903353
loo,NKI-RS-22-2,,lh,inferiortemporal,0.778443
loo,NKI-RS-22-2,,lh,isthmuscingulate,0.870722
loo,NKI-RS-22-2,,lh,lateraloccipital,0.840657
loo,NKI-RS-22-2,,lh,lateralorbitofrontal,0.830189
loo,NKI-RS-22-2,,lh,lingual,0.903947
loo,NKI-RS-22-2,,lh,medialorbitofrontal,0.840382
loo,NKI-RS-22-2,,lh,middletemporal,0.847933
loo,NKI-RS-22-2,,lh,parahippocampal,0.909091
loo,NKI-RS-22-2,,lh,paracentral,0.856209
loo,NKI-RS-22-2,,lh,parsopercularis,0.773585
loo,NKI-RS-22-2,,lh,parsorbitalis,0.453552
loo,NKI-RS-22-2,,lh,parstriangularis,0.614583
loo,NKI-RS-22-2,,lh,pericalcarine,0.867596
loo,NKI-RS-22-2,,lh,postcentral,0.878307
loo,NKI-RS-22-2,,lh,posteriorcingulate,0.846037
loo,NKI-RS-22-2,,lh,precentral,0.941381
loo,NKI-RS-22-2,,lh,precuneus,0.906306
loo,NKI-RS-22-2,,lh,rostralanteriorcingulate,0.885033
loo,NKI-RS-22-2,,lh,rostralmiddlefrontal,0.836938
loo,NKI-RS-22-2,,lh,superiorfrontal,0.808305
loo,NKI-RS-22-2,,lh,superiorparietal,0.875548
loo,NKI-RS-22-2,,lh,superiortemporal,0.875769
loo,NKI-RS-22-2,,lh,supramarginal,0.883407
loo,NKI-RS-22-2,,lh,transversetemporal,0.865753
loo,NKI-RS-22-2,,lh,insula,0.865207
loo,NKI-RS-22-3,,lh,caudalanteriorcingulate,0.681967
loo,NKI-RS-22-3,,lh,caudalmiddlefrontal,0.734597
loo,NKI-RS-22-3,,lh,cuneus,0.839957
loo,NKI-RS-22-3,,lh,entorhinal,0.875318
loo,NKI-RS-22-3,,lh,fusiform,0.891667
loo,NKI-RS-22-3,,lh,inferiorparietal,0.895797
loo,NKI-RS-22-3,,lh,inferiortemporal,0.880510
loo,NKI-RS-22-3,,lh,isthmuscingulate,0.911463
loo,NKI-RS-22-3,,lh,lateraloccipital,0.913307
loo,NKI-RS-22-3,,lh,lateralorbitofrontal,0.890977
loo,NKI-RS-22-3,,lh,lingual,0.888308
loo,NKI-RS-22-3,,lh,medialorbitofrontal,0.731707
loo,NKI-RS-22-3,,lh,middletemporal,0.870608
loo,NKI-RS-22-3,,lh,parahippocampal,0.873529
loo,NKI-RS-22-3,,lh,paracentral,0.788256
loo,NKI-RS-22-3,,lh,parsopercularis,0.744292
loo,NKI-RS-22-3,,lh,parsorbitalis,0.840580
loo,NKI-RS-22-3,,lh,parstriangularis,0.587654
loo,NKI-RS-22-3,,lh,pericalcarine,0.752941
loo,NKI-RS-22-3,,lh,postcentral,0.894490
loo,NKI-RS-22-3,,lh,posteriorcingulate,0.834094
loo,NKI-RS-22-3,,lh,precentral,0.908647
loo,NKI-RS-22-3,,lh,precuneus,0.924042
loo,NKI-RS-22-3,,lh,rostralanteriorcingulate,0.763158
loo,NKI-RS-22-3,,lh,rostralmiddlefrontal,0.826998
loo,NKI-RS-22-3,,lh,superiorfrontal,0.793474
loo,NKI-RS-22-3,,lh,superiorparietal,0.891547
loo,NKI-RS-22-3,,lh,superiortemporal,0.900906
loo,NKI-RS-22-3,,lh,supramarginal,0.896371
loo,NKI-RS-22-3,,lh,transversetemporal,0.756250
loo,NKI-RS-22-3,,lh,insula,0.826062
loo,NKI-TRT-20-10,,lh,caudalanteriorcingulate,0.715137
loo,NKI-TRT-20-10,,lh,caudalmiddlefrontal,0.898734
loo,NKI-TRT-20-10,,lh,cuneus,0.854503
loo,NKI-TRT-20-10,,lh,entorhinal,0.672464
loo,NKI-TRT-20-10,,lh,fusiform,0.856093
loo,NKI-TRT-20-10,,lh,inferiorparietal,0.881398
loo,NKI-TRT-20-10,,lh,inferiortemporal,0.862376
loo,NKI-TRT-20-10,,lh,isthmuscingulate,0.895874
loo,NKI-TRT-20-10,,lh,lateraloccipital,0.845688
loo,NKI-TRT-20-10,,lh,lateralorbitofrontal,0.883963
loo,NKI-TRT-20-10,,lh,lingual,0.910345
loo,NKI-TRT-20-10,,lh,medialorbitofrontal,0.870732
loo,NKI-TRT-20-10,,lh,middletemporal,0.878159
loo,NKI-TRT-20-10,,lh,parahippocampal,0.906110
loo,NKI-TRT-20-10,,lh,paracentral,0.885691
loo,NKI-TRT-20-10,,lh,parsopercularis,0.769578
