protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-RS-22-18,,lh,inferiorparietal,0.719095
loo,NKI-RS-22-18,,lh,inferiortemporal,0.712456
loo,NKI-RS-22-18,,lh,isthmuscingulate,0.687243
loo,NKI-RS-22-18,,lh,lateraloccipital,0.715796
loo,NKI-RS-22-18,,lh,lateralorbitofrontal,0.770130
loo,NKI-RS-22-18,,lh,lingual,0.745364
loo,NKI-RS-22-18,,lh,medialorbitofrontal,0.802446
loo,NKI-RS-22-18,,lh,middletemporal,0.704137
loo,NKI-RS-22-18,,lh,parahippocampal,0.789137
loo,NKI-RS-22-18,,lh,paracentral,0.532812
loo,NKI-RS-22-18,,lh,parsopercularis,0.705839
loo,NKI-RS-22-18,,lh,parsorbitalis,0.274286
loo,NKI-RS-22-18,,lh,parstriangularis,0.564465
loo,NKI-RS-22-18,,lh,pericalcarine,0.610105
loo,NKI-RS-22-18,,lh,postcentral,0.740676
loo,NKI-RS-22-18,,lh,posteriorcingulate,0.716794
loo,NKI-RS-22-18,,lh,precentral,0.753863
loo,NKI-RS-22-18,,lh,precuneus,0.722206
loo,NKI-RS-22-18,,lh,rostralanteriorcingulate,0.728893
loo,NKI-RS-22-18,,lh,rostralmiddlefrontal,0.640777
loo,NKI-RS-22-18,,lh,superiorfrontal,0.754174
loo,NKI-RS-22-18,,lh,superiorparietal,0.608918
loo,NKI-RS-22-18,,lh,superiortemporal,0.784148
loo,NKI-RS-22-18,,lh,supramarginal,0.742884
loo,NKI-RS-22-18,,lh,transversetemporal,0.713514
loo,NKI-RS-22-18,,lh,insula,0.853414
loo,NKI-RS-22-2,,lh,caudalanteriorcingulate,0.813156
loo,NKI-RS-22-2,,lh,caudalmiddlefrontal,0.677128
loo,NKI-RS-22-2,,lh,cuneus,0.653740
loo,NKI-RS-22-2,,lh,entorhinal,0.716049
loo,NKI-RS-22-2,,lh,fusiform,0.703191
loo,NKI-RS-22-2,,lh,inferiorparietal,0.712705
loo,NKI-RS-22-2,,lh,inferiortemporal,0.664036
loo,NKI-RS-22-2,,lh,isthmuscingulate,0.768070
