protocol,subject_a,subject_b,hemi,region,dice
atlas,MMRR-3T7T-2-2,,lh,lingual,0.851604
atlas,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.791045
atlas,MMRR-3T7T-2-2,,lh,middletemporal,0.761462
atlas,MMRR-3T7T-2-2,,lh,parahippocampal,0.802575
atlas,MMRR-3T7T-2-2,,lh,paracentral,0.835702
atlas,MMRR-3T7T-2-2,,lh,parsopercularis,0.696839
atlas,MMRR-3T7T-2-2,,lh,parsorbitalis,0.480614
atlas,MMRR-3T7T-2-2,,lh,parstriangularis,0.642552
atlas,MMRR-3T7T-2-2,,lh,pericalcarine,0.891293
atlas,MMRR-3T7T-2-2,,lh,postcentral,0.911248
atlas,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.834735
atlas,MMRR-3T7T-2-2,,lh,precentral,0.874440
atlas,MMRR-3T7T-2-2,,lh,precuneus,0.904635
atlas,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.834313
atlas,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.874555
atlas,MMRR-3T7T-2-2,,lh,superiorfrontal,0.855181
atlas,MMRR-3T7T-2-2,,lh,superiorparietal,0.904449
atlas,MMRR-3T7T-2-2,,lh,superiortemporal,0.870628
atlas,MMRR-3T7T-2-2,,lh,supramarginal,0.867875
atlas,MMRR-3T7T-2-2,,lh,transversetemporal,0.758148
atlas,MMRR-3T7T-2-2,,lh,insula,0.866801
loo,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.744037
loo,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.887286
loo,MMRR-3T7T-2-2,,lh,cuneus,0.832016
loo,MMRR-3T7T-2-2,,lh,entorhinal,0.704545
loo,MMRR-3T7T-2-2,,lh,fusiform,0.802892
loo,MMRR-3T7T-2-2,,lh,inferiorparietal,0.784530
loo,MMRR-3T7T-2-2,,lh,inferiortemporal,0.795532
loo,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.846112
loo,MMRR-3T7T-2-2,,lh,lateraloccipital,0.771346
loo,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.863897
loo,MMRR-3T7T-2-2,,lh,lingual,0.843166
loo,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.782487
loo,MMRR-3T7T-2-2,,lh,middletemporal,0.754593
loo,MMRR-3T7T-2-2,,lh,parahippocampal,0.789750
loo,MMRR-3T7T-2-2,,lh,paracentral,0.827343
loo,MMRR-3T7T-2-2,,lh,parsopercularis,0.682002
loo,MMRR-3T7T-2-2,,lh,parsorbitalis,0.466564
