protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-RS-22-14,,lh,parsopercularis,0.731052
loo,NKI-RS-22-14,,lh,parsorbitalis,0.771169
loo,NKI-RS-22-14,,lh,parstriangularis,0.835209
loo,NKI-RS-22-14,,lh,pericalcarine,0.860502
loo,NKI-RS-22-14,,lh,postcentral,0.872062
loo,NKI-RS-22-14,,lh,posteriorcingulate,0.790207
loo,NKI-RS-22-14,,lh,precentral,0.821978
loo,NKI-RS-22-14,,lh,precuneus,0.839835
loo,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.636509
loo,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.799419
loo,NKI-RS-22-14,,lh,superiorfrontal,0.639180
loo,NKI-RS-22-14,,lh,superiorparietal,0.839740
loo,NKI-RS-22-14,,lh,superiortemporal,0.838204
loo,NKI-RS-22-14,,lh,supramarginal,0.753626
loo,NKI-RS-22-14,,lh,transversetemporal,0.848884
loo,NKI-RS-22-14,,lh,insula,0.734912
atlas,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.830872
atlas,NKI-RS-22-18,,lh,caudalmiddlefrontal,0.730643
atlas,NKI-RS-22-18,,lh,cuneus,0.592802
atlas,NKI-RS-22-18,,lh,entorhinal,0.290566
atlas,NKI-RS-22-18,,lh,fusiform,0.716688
atlas,NKI-RS-22-18,,lh,inferiorparietal,0.894101
atlas,NKI-RS-22-18,,lh,inferiortemporal,0.594319
atlas,NKI-RS-22-18,,lh,isthmuscingulate,0.742295
atlas,NKI-RS-22-18,,lh,lateraloccipital,0.877932
atlas,NKI-RS-22-18,,lh,lateralorbitofrontal,0.784086
atlas,NKI-RS-22-18,,lh,lingual,0.906842
atlas,NKI-RS-22-18,,lh,medialorbitofrontal,0.733604
atlas,NKI-RS-22-18,,lh,middletemporal,0.564640
atlas,NKI-RS-22-18,,lh,parahippocampal,0.696170
atlas,NKI-RS-22-18,,lh,paracentral,0.759935
atlas,NKI-RS-22-18,,lh,parsopercularis,0.628510
atlas,NKI-RS-22-18,,lh,parsorbitalis,0.763228
atlas,NKI-RS-22-18,,lh,parstriangularis,0.787674
atlas,NKI-RS-22-18,,lh,pericalcarine,0.861586
atlas,NKI-RS-22-18,,lh,postcentral,0.911225
atlas,NKI-RS-22-18,,lh,posteriorcingulate,0.773373
atlas,NKI-RS-22-18,,lh,precentral,0.859519
atlas,NKI-RS-22-18,,lh,precuneus,0.819861
atlas,NKI-RS-22-18,,lh,rostralanteriorcingulate,0.752050
atlas,NKI-RS-22-18,,lh,rostralmiddlefrontal,0.794591
atlas,NKI-RS-22-18,,lh,superiorfrontal,0.643937
atlas,NKI-RS-22-18,,lh,superiorparietal,0.847639
atlas,NKI-RS-22-18,,lh,superiortemporal,0.739832
atlas,NKI-RS-22-18,,lh,supramarginal,0.811247
atlas,NKI-RS-22-18,,lh,transversetemporal,0.881744
atlas,NKI-RS-22-18,,lh,insula,0.708740
loo,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.813543
